,Player,Player Name,Team,Age,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,ORB_PCT,DREB,DRB_PCT,AST,AST_PCT,STL,STL_PCT,BLK,BLK_PCT,TOV,TOV_PCT,PF,PTS
11,Jayson Tatum,J. Tatum,BOS,26,74,74,35.74324324324324,12.546383812924455,26.62372517444981,0.4712482468443198,4.2754790076781255,11.370160330462788,0.3760262725779967,7.729468599033815,9.279096361642043,0.8329979879275654,1.2509043384909797,0.02910235367311478,9.969894279913182,0.21327646116896612,6.795957898667413,0.2061528702822709,1.4002660505496043,0.019493471856241444,0.8028192023151064,0.019787471759647055,3.510000233377675,0.10258201104393568,2.7071810310625684,37.09771523256085
12,Kristaps Porzingis,K. Porzingis,BOS,28,57,57,29.649122807017545,11.337570311929282,21.973847614873257,0.5159574468085104,3.214259624516035,8.561618818029075,0.3754266211604096,7.568120388633209,8.824603696398567,0.8576158940397351,2.8343925779823205,0.06594228888229879,9.116809116809115,0.19502722205424902,3.360362334721309,0.13114679317580513,1.2272627657243045,0.020596731229897344,3.243480167,0.09637533724345293,2.600628241653882,0.09138702920277651,4.5584045584045585,33.45752063700781
13,Luke Kornet,L. Kornet,BOS,28,63,7,15.603174603174605,7.133617171,10.198058349974255,0.6995073891706071,0.050236741,0.050236741,1.0,2.4616002913730957,2.7127839945744316,0.9074074074074076,5.927935395551536,0.13791372139681837,7.183853911558218,0.15367735071161792,3.3658616228979064,0.5163378545006164,1.155445034726147,0.03684757528167107,3.064441179056302,0.1730233969748033,1.0549715534456123,0.08475944462382949,3.868229029300579,16.779071373849266
14,Spencer Dinwiddie,S. Dinwiddie,LAL,31,28,4,24.25,3.923451820215993,9.878691190186698,0.3971631205673758,2.452157387634996,6.305547568204276,0.3888888888888888,3.082712144455424,3.503081982335708,0.8800000000000003,0.2802465585868567,0.006762069739917542,3.012650505,0.06582747319601365,4.764191495976563,0.3617021276595744,0.9108013154072844,0.018026307479515266,0.9108013154072844,0.03259595743159661,2.0317875497547115,0.1510416666666667,3.6432052616291375,13.381773172522408
15,Coby White,C. White,CHI,24,79,78,36.46835443037975,9.359851470748843,20.91693239951081,0.447477253928867,3.615913045076723,9.619366761065354,0.3758992805755394,3.7716222192666313,4.498265032152863,0.8384615384615384,0.7612448515950998,0.0171178845584375,5.432520077292304,0.12708736914811392,7.006912838545804,0.2801992528019924,0.9169540257850072,0.012723797088647857,0.3114183483798136,0.008760846027194511,2.8719692128360585,0.11145427689002282,3.2179895999247408,26.10723820584104
16,DeMar DeRozan,D. DeRozan,CHI,34,79,79,37.83544303797469,10.839328837096351,22.59583165271624,0.47970479704797053,1.250691788895733,3.7520753666871993,0.3333333333333333,8.704814851,10.20564499738918,0.8529411764985825,0.7170632923002203,0.016124387091706813,4.952739484027102,0.1158634707549419,7.020549908334712,0.24529797002830606,1.5008301466748797,0.02007326698340998,0.7504150733374398,0.020347953794761908,2.25124522,0.07673593742856051,2.6848183734961726,31.634164313802735
17,Ayo Dosunmu,A. Dosunmu,CHI,24,76,37,29.105263157894736,8.112081932027513,16.20163030313273,0.5006954102920722,2.681493749753539,6.647400472078102,0.4033898305084745,1.9153526783953856,2.366023896841358,0.8095238095238098,1.2168122898041271,0.027362092843727974,3.650436869,0.0853976444305603,5.453121743196273,0.29722426922132145,1.5322821427163082,0.026641124372384913,0.8112081932027513,0.0285942569579517,2.3209567749967612,0.11863625892651462,3.740571113101576,20.821010292203955
18,Andre Drummond,A. Drummond,CHI,30,79,10,17.10126582278481,9.850785503296276,17.70927730929668,0.5562499999999998,0.0,0.1106829831831042,0.0,4.759368276873483,8.042963444638907,0.5917431192660552,9.776996847840874,0.2198523944284955,16.344187183371723,0.38235288971712916,1.3650901259249524,0.09440702184119207,2.693285924122203,0.07969655405953496,1.7709277309296676,0.10624062047146197,2.9884405459438135,0.12330268525847893,5.165205881878197,24.460939283466043
19,Alex Caruso,A. Caruso,CHI,30,71,57,28.732394366197184,6.1816626962311405,13.218496121189908,0.46765249537892795,3.322949117341641,8.136338647608575,0.4084084084084085,1.783641806,2.345611141652923,0.7604166668235938,1.5148738623175126,0.034064513988382616,5.155457821757987,0.12060582602537799,6.035061999877831,0.39631602592901605,2.932013927066154,0.051639205315187835,1.7103414574552562,0.06107015491748792,2.492211838006231,0.14885295662833462,4.422454339991448,17.469916315435835
20,Nikola Vucevic,N. Vucevic,CHI,33,76,74,34.34210526,11.191081510127594,23.126961960348996,0.4838976052848887,1.7569616022725918,5.977488929470882,0.29392971246006394,2.0243253243575507,2.463565724925699,0.8217054263565889,4.010455831274394,0.09018191689916642,11.286568553729364,0.2640358956424192,4.8507418149699815,0.21566363265860627,0.9548704360177128,0.014070284284700692,1.1458445232212553,0.03423078004084235,2.2916890464425106,0.08647028304605986,3.628507656867309,26.16344994688533
21,Zach LaVine,Z. LaVine,CHI,29,25,23,34.88,9.717339735345393,21.49246906,0.4521276596103376,3.372488496384578,9.660178913372777,0.34911242603550285,5.030152333590557,5.887564663179856,0.854368932038835,0.4572865757809597,0.01028286601602553,6.916459458687016,0.1618023723645827,5.6017605533167565,0.2106077538173352,1.2003772614250192,0.017415126115181995,0.4572865757809597,0.013450238756026273,2.9723627425762382,0.10986224964775879,3.2581668524393383,27.83732030066592
22,Torrey Craig,T. Craig,CHI,33,53,14,19.79245283018868,5.131723136409398,11.926504696655172,0.43027888446215146,2.850957298005221,7.269941109913312,0.39215686274509814,1.2829307841023494,1.710574378803133,0.7499999999999999,3.2786008927060037,0.07372491449621354,7.032361335079547,0.16451375940788623,2.755925388071713,0.2523494604942568,1.4254786490026106,0.03644571193676419,0.9978350543018272,0.05172221982436366,1.5205105589361176,0.10708071208673538,5.226755046342906,14.397334354926366
23,Gordon Hayward,G. Hayward,OKC,34,26,3,17.192307692307693,5.164691799706797,11.40536105768584,0.45283018867924546,1.6139661874083735,3.1203346289895224,0.5172413793103448,2.905139137335073,4.196312087261772,0.6923076923076923,1.398770695753924,0.033539738303942274,5.4874850371884705,0.12185824975612158,4.519105324743447,0.33557046979865784,1.2911729499266993,0.03635052541410399,0.1075977458272249,0.005802595067702458,1.6139661874083735,0.10856977417486972,2.2595526623717235,14.848488924157037
24,Terry Rozier,T. Rozier,MIA,30,31,30,31.451612903225808,9.723332800255877,22.977770670078364,0.42316258351893093,3.3775787621941458,9.109227570766032,0.3707865168539325,3.224052454821685,3.5311050695666073,0.9130434782608696,0.9211578442347672,0.021501549452676034,5.731648808571885,0.13597824392515176,7.369262753878138,0.2866470260371048,1.5864385095154323,0.025263785588960832,0.4605789221173836,0.014341322818595783,2.0981928674236365,0.07879160581136135,2.5075963537501997,26.048296817527586
25,Vasilije Micic,V. Micic,OKC,30,30,0,12.033333333333331,4.929526643,12.123970933556864,0.40659340656748033,1.465534948012368,5.995370241868779,0.24444444444444444,1.8652262974702871,2.5313785465668173,0.7368421052631582,0.1332304498193062,0.0031946011126917097,3.064300345844043,0.06804761641098725,10.125514186267267,0.5967336683332639,1.199074048373756,0.04823036017587958,0.3996913494579187,0.03079584098242343,3.863683045,0.2259270800981233,2.931069896024736,13.189814532111312
26,Tre Mann,Tre Mann,OKC,23,13,0,9.153846153846152,8.083393678,16.16678735622506,0.4999999999930394,3.2333574712450117,7.679223994,0.4210526315902919,0.4041696839056264,0.4041696839056264,1.0,1.616678735622506,0.03876473955232631,8.083393678,0.17950449049341927,8.083393678,0.4401408450642953,1.2125090517168793,0.06411236964609407,0.0,0.0,3.637527155150637,0.18203883495145626,1.2125090517168793,19.804314511375697
27,Isaac Okoro,I. Okoro,CLE,23,69,42,27.347826086956523,6.149940790463666,12.561581189032164,0.4895833333333335,2.198276708,5.6265415742539915,0.39069767440427444,2.433806355374983,3.585284631036265,0.6788321167883211,1.753387374302407,0.04131307530969409,3.637624552657232,0.08374093579999098,3.4544348269838463,0.2503413746017297,1.491687766,0.027106899372251653,0.8897786675564453,0.029266843430782535,1.4131778837661189,0.09086625832940703,3.663794513467716,16.93196464438294
28,Caris LeVert,C. LeVert,CLE,29,68,10,28.794117647058822,8.701244656300835,20.68121918309184,0.42073170731707316,2.7238678924072186,8.373371669251817,0.3253012048192772,3.8840338465806625,5.069420799757879,0.7661691542288556,0.9836189611470508,0.023175896446772645,6.07826076,0.13992627240954478,8.726465655304606,0.3507562548152954,1.9167959242865609,0.033082386226813504,0.8575139661281983,0.026788853769080977,2.950856883441153,0.1140973630831643,3.0517408794562355,24.01039105158955
29,Darius Garland,D. Garland,CLE,24,57,57,33.333333333333336,9.746588693957111,21.85834957764782,0.4458977407847799,3.4307992202729043,9.252761533463286,0.37078651685393266,3.794671864847303,4.548408057179987,0.8342857142857141,0.7797270955165692,0.018371823984931517,3.1708901884340475,0.07299634908844801,9.694606888,0.3505639097892857,1.9233268356075373,0.02867471242036079,0.1819363222871994,0.0049097272964954124,4.574398960363872,0.16087751371115172,2.4691358024691357,26.71864847303444
30,Jarrett Allen,J. Allen,CLE,26,77,77,31.714285714285715,10.495343828677164,16.562016562016563,0.6336996336996338,0.0,0.121333455,0.0,4.7117824895602665,6.349784127561903,0.7420382165605097,4.914004914004914,0.1157831167600721,11.486233708455927,0.264422000027702,4.246670913337579,0.25144882417740305,1.0717788495566272,0.01679480528499174,1.6380016380016382,0.046459667956079205,2.4468913357802244,0.11222824070638865,2.972669639336306,25.70247014691459
31,Georges Niang,G. Niang,CLE,31,82,10,22.32926829268293,7.659580206458052,17.045262994653122,0.4493670886075951,4.018582573106513,10.680259724497844,0.3762626262626263,1.375487994821692,1.6182211703784612,0.85,0.5933477624721026,0.013980379438742719,6.904410326948103,0.15894487557914747,2.643094578,0.1383399209337091,0.8091105851892306,0.018007694573871472,0.4854663511135385,0.019556959917098406,1.941865404454154,0.09857612267250825,5.178307745211077,20.71323098084431
32,Donovan Mitchell,Donovan Mitchell,CLE,27,55,55,35.32727272727273,12.784099934554556,27.677703436838797,0.4618916437098254,4.625658425624114,12.55535858383688,0.36842105263157904,6.989319049706766,8.082194392024553,0.8647798742138363,1.169122459223677,0.02754670468833444,5.947275118659577,0.13691088145222446,8.463429977,0.24907997488073166,2.5669862691650307,0.03611088728171665,0.7624711690589199,0.01941467030135991,3.914018667835789,0.11135857461024497,2.999053264965085,37.18317734
33,Evan Mobley,E. Mobley,CLE,23,50,50,30.64,10.314927634335817,17.793250169229278,0.5797101449275364,0.7091512748605874,1.901814782580666,0.37288135593220345,3.964800309447829,5.512039454598201,0.7192982456140351,3.577990523160236,0.08430412703268184,11.507591142055892,0.26491366469788924,5.157463817167908,0.2639218791237794,1.4505366985784742,0.023526898836519764,2.3208587177255584,0.06813600199358572,2.9010733971569485,0.12548101054040492,4.3193759468781225,25.30380685298005
34,Luka Doncic,L. Doncic,DAL,25,70,70,37.48571428571429,14.69262444872201,30.189322872249708,0.4866828087167069,5.189932019200311,13.596159937623352,0.3817204301075269,8.735167271752635,11.11084037913306,0.7861842105263157,1.0781901025803464,0.024605251144337766,10.745352208766844,0.24355102026615105,12.53624424356132,0.3201837089048728,1.8091664433127843,0.02317241181628597,0.6944275236958163,0.016246999201280796,5.153383202,0.1280933173408327,2.722886869228333,43.31034818839696
35,Kyrie Irving,K. Irving,DAL,32,58,58,35.0,13.275394556182736,26.716141001855284,0.49690539345711776,4.086553840248422,9.944735067887777,0.41092636579572456,4.4881227147236995,4.960556684694616,0.9047619047619047,1.0393547339360143,0.023718993705607913,5.810937830642264,0.13170902264156828,7.062887851065191,0.23261241636844562,1.7480056888923885,0.023979123385185767,0.6614075579592822,0.016573458035115077,2.503900040845854,0.07973521889574246,2.6456302318371288,35.125465667337586
36,Tim Hardaway Jr.,T. Hardaway,DAL,32,79,12,26.835443037974684,8.866605093020187,22.076037170376793,0.4016393442622951,4.772585904661377,13.50347765442105,0.3534338358458962,3.2571202382523134,3.822592501837784,0.8520710059171599,0.4976155919552146,0.0113560276467887,5.247582606073173,0.11894017737243635,3.144025785535219,0.12666763869650796,0.9499934028235916,0.016996923695448314,0.1357133432605131,0.004435328628556768,1.5607034474959005,0.06164236706689538,2.3976023976023977,25.762916328954063
37,Dante Exum,D. Exum,DAL,28,55,17,19.78181818181818,7.095845331139449,13.310219192572136,0.5331125827814569,2.335899394722924,4.759945936416525,0.4907407407407407,2.335899394722924,2.997002997002997,0.7794117647058822,1.1018393371334547,0.025144947580205593,5.465123112181937,0.12387088705813445,6.919551037198096,0.4411103618790739,0.969618617,0.023533864285026934,0.2203678674266909,0.009769989275661577,2.159605100781572,0.12863593405439464,3.746253746253747,18.863489451724742
38,Josh Green,Josh Green,DAL,23,57,33,26.403508771929825,5.703266832834939,11.916322879778027,0.4786096256684493,2.2940514634866793,5.958161439889014,0.3850267379679145,1.2426112093886184,1.816124075260288,0.6842105263157896,1.2744730352703773,0.029084601161210557,4.588102926973359,0.10399260324280375,4.1420373646287265,0.3102033024720817,1.4975058164426938,0.027231112141237298,0.2867564329358349,0.009524968523078381,1.911709552905566,0.13069617495861288,3.409215369,14.943196338545174
39,Derrick Jones Jr.,D. Jones,DAL,27,76,66,23.460526315789473,6.427672159584668,13.31254275729879,0.48282828282828283,2.205310113330304,6.427672159584668,0.3430962343096233,2.608720499915116,3.657587505035626,0.7132352941176471,2.205310113330304,0.050327126041853555,4.518196329749892,0.10240812069199269,2.017051932924059,0.1394466755912539,1.4253833659330015,0.02917107544200294,1.3715953143883597,0.051274362084757316,1.748111675200851,0.10486577181208054,3.2541771184508153,17.669374932414755
40,Nikola Jokic,N. Jokic,DEN,29,79,79,34.64556962025316,14.892338538002337,25.56336943688723,0.582565556343019,1.5037276139345426,4.185073238781679,0.3593073593073593,6.4859576601032085,7.9353336735340925,0.817351598173516,4.040135637,0.0958652474778633,13.642251726418198,0.3059135423228758,12.826977718863327,0.4376529930948526,1.9566576181316944,0.02804040985224554,1.2319696114162515,0.030301614429245623,4.293776439788996,0.12875396583945412,3.514736832569895,37.77436235004244
41,Aaron Gordon,A. Gordon,DEN,28,73,73,31.465753424657535,8.591875137171373,15.456740196519355,0.5558659217877094,0.8635050389116958,2.9790923842453507,0.2898550724637681,3.821009797184254,5.807071386681154,0.6579925650557621,3.7562469192658776,0.08912907210480989,6.411524914,0.14377188879566835,5.591195126953229,0.33840284310651186,1.2089070544763738,0.019075327455394808,0.9714431687756576,0.026308297364393298,2.266700727143202,0.11177823198773633,3.0654428881365203,21.868265110438696
42,Kentavious Caldwell-Pope,K. Caldwell-Pope,DEN,31,76,76,31.605263157894736,5.5738675071049615,12.118000839520786,0.4599659284497445,2.580494216252297,6.358337748845658,0.40584415584415595,2.085039326731856,2.332766771492077,0.8938053097345131,0.6399625656305696,0.015185175757192752,3.137880966962793,0.07036377140968854,3.777843532593363,0.2688330003525679,2.0231074655418007,0.031781673890877,0.8670460566607716,0.023377401463806177,1.548296529751378,0.10537851964255605,3.1172370132327747,15.813268557194071
43,Christian Braun,C. Braun,DEN,23,82,4,20.195121951219512,6.647502694933527,14.462809917355372,0.45962732919254673,1.8864534674811348,4.910767756617559,0.38414634146341453,2.784764642472153,4.012456581626541,0.694029850746269,2.365552760809677,0.05613036818866646,6.797221224098695,0.15242073407790774,3.952569169960475,0.2548459340489614,1.2576356449874238,0.030919010241499668,1.0480297041561863,0.04422222504989903,1.646903820816864,0.09213347627981773,4.102287699125645,17.966223499820334
44,Jamal Murray,J. Murray,DEN,27,59,59,31.54237288135593,12.629839995381491,26.27219880895813,0.48073022312373215,3.863558648376196,9.086024132,0.4252199413348637,4.183301433069398,4.902722698629103,0.8532608695652175,1.1190997464262085,0.026554250595216478,5.329046411553373,0.11949841548550005,10.231769110182476,0.33392465824898254,1.5187782272927113,0.023906567588939165,1.0391640502529078,0.028073931181337296,3.330654007220858,0.10486929091580253,2.771104134007754,33.30654007220858
45,Reggie Jackson,R. Jackson,DEN,34,82,23,22.158536585365855,8.896691940670527,20.631592353211403,0.4312169312169313,2.7836275397189993,7.750492365492115,0.3591549295774648,2.1559468199784404,2.674465675416293,0.8061224489795918,0.9005853804973234,0.021369292551878152,3.329436861232528,0.07465921642448788,8.405463551308351,0.35316240884281985,1.2007805073297642,0.026905420224342506,0.354776059,0.013643528695945846,2.892789404021705,0.11711154322078841,4.066279445275792,22.732958241038496
46,Jalen Duren,J. Duren,DET,20,61,60,29.131147540983605,9.446016399709944,15.26519555712438,0.6187943262411346,0.0,0.1082637982774778,0.0,3.8704307884198346,4.898936872055874,0.7900552486187846,5.196662317318937,0.11810596175724858,13.993095927364015,0.3297981909760431,3.978694586697311,0.2531689170570404,0.8931763357891925,0.014802744780561924,1.2720996297603648,0.0373721700132966,3.491507494448661,0.16696003313315383,5.196662317318937,22.76246358783972
47,Isaiah Stewart,I. Stewart,DET,23,46,45,30.934782608695652,6.286642152893279,12.91127581938297,0.4869109947643979,2.2645431410959658,5.9148514879372245,0.38285714285714284,2.1631456870170416,2.872927865569509,0.752941176470588,2.5011372006134547,0.05684402728666942,7.807603964077135,0.18401457951664896,2.4673380492538133,0.1774428779776373,0.5745855731139018,0.008967477279358538,1.2843677516663683,0.035532609794419925,2.230743989736324,0.1359703337453646,3.3461159846044857,17.000973133899564
48,Cade Cunningham,C. Cunningham,DET,22,62,62,33.45161290322581,12.151593447260964,27.06280449036936,0.4490145672664953,2.7596175958474327,7.768671383267983,0.35522388059701493,5.519235191694865,6.354077489598288,0.8686131386861317,0.7652721064114728,0.01739254787298802,5.449665000202913,0.12844117326300267,10.76018961742192,0.31638664630154917,1.2986435745164386,0.018742846330800218,0.5101814042743152,0.013052459212098758,4.916293532097947,0.14137480327562751,3.548079766089556,32.58203968206423
49,Jaden Ivey,J. Ivey,DET,22,77,61,28.805194805194805,9.042431120130251,21.099005946970593,0.42857142857142844,2.6888764002305785,8.001575739395834,0.33604336043360433,4.922378571389849,6.570399591,0.7491749174787518,1.8648658904824975,0.042383315692784036,3.8598387035567985,0.09097113522983946,6.418608181195575,0.2445634212435011,1.2360157646221208,0.020716473525450134,0.8890639710439816,0.02641477871410578,4.120052548740403,0.1465687484569095,4.423635368121274,25.69611721188093
50,Marcus Sasser,M. Sasser,DET,23,71,11,19.028169014084508,7.796496026842731,18.22742450111177,0.42773437500000006,3.2040394630860547,8.544105234896143,0.3750000000000001,2.064825431766567,2.349628939596439,0.8787878787878785,0.3916048232660731,0.00890010961968348,4.058449986575668,0.09565213235778476,8.401703480981208,0.3806206051222502,1.5664192930642926,0.039744190816115126,0.4272052617448071,0.019214291507096512,3.2040394630860547,0.14262170385395542,3.666845163309595,20.861856948538083
51,Bojan Bogdanovic,Bojan Bogdanovic,DET,35,28,27,32.892857142857146,10.392119744374742,22.194225584719927,0.4682352941176471,4.491066824202151,10.80989340244006,0.41545893719806765,4.229958287911328,5.431057554849111,0.7788461538461542,0.6788821943561388,0.015429140780821337,4.229958287911328,0.0996943491632355,3.707741215329682,0.1363391965588755,1.2010992669377842,0.017629497720951445,0.2088868290326581,0.005434933578039861,3.2899675572643656,0.11803057553956835,2.976637313715378,29.50526460086295
52,Bojan Bogdanovic,Bojan Bogdanovic,NYK,35,29,0,19.20689655172414,9.957304286,23.17336270235203,0.42968749999279826,4.254484558634943,11.496160403119951,0.3700787401574804,3.258754130018255,4.073442662522818,0.8000000000000002,0.8146885325045639,0.01891513099987945,4.435526455,0.10387649777517563,2.353544649457629,0.08530183727074434,0.6336466363924386,0.016676166273566113,0.090520948,0.004412370840078538,3.439796026,0.12109623963905065,3.439796026,27.42784726098698
53,Killian Hayes,K. Hayes,DET,22,42,31,24.0,5.582593758946465,13.503196869930338,0.4134275618374558,1.049718484588224,3.530871266342208,0.29729729729729726,1.5745777268823362,2.385723829,0.6599999998919978,0.5248592422941121,0.011928619143048002,5.153163469796737,0.1214530364806083,9.781467697299362,0.5942028985445242,1.717721156598912,0.03455445591244634,0.954289531,0.034029353645729545,2.433438305181792,0.14325842696484342,3.578585742914401,13.789483729363493
54,Stephen Curry,S. Curry,GSW,36,74,74,32.729729729729726,12.985802189606034,28.868437175354945,0.4498269896193773,7.132202125675929,17.500865720145974,0.40753424657534254,5.973469007218775,6.472922937588237,0.9228395061728396,0.7391918169468048,0.016744124030286738,5.853600063930104,0.12876098643695835,7.571721584401057,0.21527241332303365,1.0788204895980396,0.016070668861860985,0.5593884020137984,0.015479917405571187,4.195413015103487,0.11682502948441219,2.337444394129086,39.077275512106766
