,Player 1,Player 2,Team,Position,MP,PTS,FG,FGA,FG%,3P,3PA,eFG%,FT,FTA,FT%,DRB,DRB%,ORB,ORB%,TRB,TRB%,AST,STL,BLK,TOV,PF,ORTG2,DRTG2,Dist._diff,0-3_x_diff,3-10_x_diff,10-16_x_diff,16-3P_x_diff,3P_x_diff,USG%_diff,Assists,APM,PIE,Compatibility Score,Rank
285,D. Bane,J. Jackson,MEM,FC,953:26:00,53.719041818317415,58.29066697828791,53.892372124046226,54.95969585799274,38.651811800000004,32.81098615,50.815808149999995,37.854717825,42.790275025,55.51813798898171,51.885569825,55.795366072927024,52.323977375,55.795366072927024,52.47005075,53.06585292197035,47.52369635,75.07290238664237,28.970805700000003,29.523624025,61.43103572995694,21.21279705,53.423484565847716,22.4719101,0.6234414000000021,65.10263929618768,1.5384615499999976,36.086956525000005,20.810055875,13.342437824999998,29.6875,43.107455475,54.62434387405906,-0.432961185,335.0
286,S. Aldama,V. Williams,MEM,GG,696:57:00,56.52045096516956,52.94212204106107,44.63293295,54.27125679412194,53.97784213422141,41.308486225,56.09923921477395,44.417818475,47.41110925,59.703019749999996,54.47988793687948,57.15596136120501,53.288304396217946,57.15596136120501,55.92715631404869,57.686807167238044,59.55362926438204,59.490780175000005,72.51904395898386,55.74707395523665,40.5533638,23.695162474999997,55.67298545053696,0.5617977499999982,4.2394015000000005,13.489736074999998,1.2307692250000002,0.0,2.2346368750000014,12.5041874,8.203125,16.1947236,65.09725926928186,-0.561424685,437.0
287,B. Biyombo,J. Jackson,MEM,CC,430:13:00,74.02925813299545,80.21970122091795,61.299923455824356,82.49725841282468,36.6083411,52.84080775533126,75.25167686942589,25.82236665,33.128530775,42.96349275,83.01738720158485,69.85485071846618,56.181285474999996,69.85485071846618,76.669789763373,77.71094223006472,69.57857336350283,42.35044575,41.06753855,43.205423975,87.12663195619747,13.947875850000003,59.46409879906981,46.067415725,33.1670823,33.43108505,17.84615385,3.478260875,43.9944134,59.157266672246664,0.0,1.6889800499999996,62.244987495307605,-0.06907459,76.0
288,J. Jackson,L. Kennard,MEM,GC,513:42:00,22.55336505,25.129688375000004,9.447064124999999,32.929645824999994,44.78222395,28.5622361,36.286372675,53.168619337103515,60.01338438234738,42.96349275,28.536706775,14.0704439,12.786569399999998,14.0704439,19.627547774999996,19.178855125,44.516213125,40.79223355,56.79329125165275,50.04632397499999,40.5533638,27.18601035,47.62239375,55.61797752808988,20.074812975,98.53372434017595,3.9999999999999982,18.695652175,61.59217877094972,34.676476275,14.0625,40.202730075,43.192280124999996,-0.527064401,421.0
289,S. Aldama,D. Bane,MEM,GF,581:15:00,44.26428595,57.220957990842535,62.53451534445404,49.45218335,52.95610677910758,34.631879025,48.834521474999995,17.61849085,33.5486066,9.484438750000002,39.562558775,49.89945315,52.323977375,49.89945315,42.9630104,44.594103475000004,53.53866280490956,62.60720462379099,15.664399550000002,30.663774,48.583237624999995,24.848228100000004,49.535849575,0.5617977499999982,0.6234414000000021,5.865102649999998,3.6923077000000024,32.608695649999994,9.916201125,18.14825355,16.796875,41.76580505,56.66508895885435,-0.768849676,557.0
290,S. Aldama,J. Konchar,MEM,GF,570:40:00,68.77661598264768,61.499793940624016,61.299923455824356,56.336573985734326,62.15172497513204,48.592057725,59.4013836379898,42.230118275,41.109971675000004,82.71986935486089,54.47988793687948,62.144810751557614,60.03859356419281,62.144810751557614,58.51998549521422,59.61220476943291,68.57607895359075,65.72362906450384,55.58361796647343,45.485723975000006,53.401161909256764,23.012975224999998,60.14657716208524,3.932584275000001,13.840398999999998,28.4457478,12.0,6.95652175,5.8659218000000015,26.156233500000003,9.375,23.826389475,47.99739015,-0.33084984,250.0
291,J. Jackson,J. Konchar,MEM,FC,648:27:00,62.823621545586875,59.89523045945596,46.4848208,61.844086496700726,48.869165349999996,46.771164850000005,61.382670291919304,43.870893425,51.1917918,39.301721224999994,46.048354075,50.806516675000005,49.430996300000004,50.806516675000005,48.148668775,48.8299782,52.53616839499748,62.60720462379099,51.954598100000005,40.925124000000004,53.401161909256764,18.750525449999998,63.0487773197619,17.9775281,12.5935162,87.68328445747801,17.230769224999996,3.478260875,36.592178775,57.751098595667315,9.375,20.383573175000002,37.407717725,-0.341017029,257.0
292,J. Konchar,V. Williams,MEM,GF,515:35:00,65.97520683579555,58.29066697828791,63.15181128876889,48.763744275,67.26040175070118,54.661700624999995,54.117952560844444,41.683193200000005,49.51148845,37.73239055,51.885569825,70.30838248122552,70.64619082815332,70.30838248122552,61.97709107010161,63.07792045338368,60.55612367429411,42.35044575,61.63198439237001,44.345573975,42.15933855,30.361520350000003,60.61137413189316,3.3707865250000024,9.600997500000002,14.956011725000002,10.769230774999999,6.95652175,3.631284925,13.599959225000003,3.515625,10.461131824999997,43.580840775,-0.518898228,410.0
293,S. Aldama,J. Jackson,MEM,GC,890:36:00,50.217280374999994,42.245032175,36.608085675,41.87935365,49.890900724999995,32.81098615,43.55109040000001,59.18479492728361,65.47437027227276,45.055933625,25.942388675,31.75818265,34.001763925,31.75818265,26.541758925000003,28.805843124999996,41.508729875,85.98038792913731,48.32557825,15.841824049999998,30.9175152,15.214900225,58.91659158076749,21.91011235,1.2468827999999987,59.2375366568915,5.230769224999998,3.478260875,30.726256975,31.542778250000005,11.71875,17.320888125,60.430614975,-0.6115696,470.0
294,D. Bane,D. Roddy,MEM,FF,455:56:00,70.17732055607375,86.10310065186746,63.76910723308373,89.38164905153268,33.543135025000005,28.5622361,80.53510794657124,9.414615050000002,12.544814724999998,63.8879014861753,75.2344328566652,54.43477078464905,41.7163801,54.43477078464905,63.705643857545304,63.84807949426163,65.5685957238545,42.35044575,36.2288454,40.925124000000004,85.52065719205744,11.35006135,41.84577565,17.415730325000002,8.977556100000001,23.7536657,4.307692299999999,33.913043475,8.379888275000003,6.155457450000002,7.03125,23.6164082,72.94245894718824,-0.434793712,338.0
295,J. Jackson,Z. Williams,MEM,FC,579:29:00,35.509882375000004,35.291923749999995,55.12696401267591,22.60305985,36.6083411,20.064736025000002,18.454792800000003,57.544019766325405,59.593308544660815,63.8879014861753,33.0767635,52.62064372500001,58.109939516199994,52.62064372500001,43.827286799999996,45.749342025,34.491269025,76.63111460699878,24.132112550000002,27.243324025000003,27.705565675,1.9732816749999993,55.60486124310601,22.4719101,0.12468827500000113,77.12609970674487,5.846153850000002,26.521739125,25.837988825000004,2.7080555750000013,7.03125,17.541823425000004,56.77314975954408,-0.630374812,481.0
296,D. Bane,B. Biyombo,MEM,FC,632:01:00,57.57097939523911,72.1968838150777,59.448035624999996,72.17067245476271,35.58660575,40.09455765,65.34524359977834,17.0715658,26.407317375,33.0243986,84.31454625907146,79.37901773641207,66.788882725,79.37901773641207,81.85544812570406,82.71697599577138,53.53866280490956,14.302625800000001,36.2288454,75.12962391234154,71.06688431479714,25.239287450000003,48.407546624999995,68.53932584269661,33.790523699999994,98.53372434017594,16.3076923,39.565217399999995,64.80446927374301,45.762741975,12.5,28.189407025,32.256076075,-0.050472177,67.0
297,J. Butler,K. Lowry,MIA,GF,654:39:00,58.11043850632588,45.746873525,47.306221625,43.5334565,59.4287076180555,53.276634986569206,50.762244450000004,56.49263716058762,45.189210475,83.64956273830279,50.0253186,63.1407674520893,60.51460564987077,63.1407674520893,56.86615846750169,57.24438983342394,53.41447058052644,46.74376025,30.69410615,43.877636349999996,54.31771467084583,53.315453443255315,61.24028399559066,55.61797752808989,18.827930175000002,68.035190625,23.692307699999997,9.565217399999998,67.31843575418995,27.2886242,10.546875,22.732571224999997,83.72855819945009,-0.104465648,96.0
298,B. Adebayo,D. Robinson,MIA,GC,1252:20:00,41.76547775,45.746873525,42.8673351,47.056827775,33.3614513,34.993337175,43.965443625,26.427511125000002,32.103020674999996,44.083194125000006,52.52242106532016,44.496823275,39.6958694,44.496823275,43.73072945,44.205994825,37.2325811,65.97164942591417,58.995735053975096,54.54275772163362,62.815556644813,31.635742425000004,67.43074882016914,62.35955056179774,15.461346625,65.395894425,77.23076923076924,26.95652175,92.17877094972067,6.283584125000003,45.703125,50.145906175,39.6365932,-0.127868379,112.0
299,B. Adebayo,H. Highsmith,MIA,FC,818:41:00,46.1018959,39.74288935,38.428448575000004,43.5334565,22.93454875,26.797376075000003,38.018242925,58.43232270000001,68.34170011138532,52.72412520376813,38.788357475,50.462885400000005,50.799195399999995,50.462885400000005,43.73072945,44.930350125000004,34.74305965,72.38094581837252,62.533438667201104,50.987717275,34.489416725,36.125384724999996,76.01530308336544,45.505617975,6.733167075000002,55.13196480938416,77.23076923076924,22.17391305,75.83798882681563,16.337838275,6.640625,10.302260275000002,67.66713473402405,-0.242044398,189.0
300,J. Jaquez,J. Richardson,MIA,GF,673:56:00,32.091929525,24.132530499999998,15.34623865,42.358999399999995,39.878265375,33.101961550000006,44.81504375,29.337039450000002,24.049980799999997,62.72941381788228,36.291255,16.158028125,16.101301624999998,16.158028125,24.027585950000002,24.648402349999998,54.6592313,24.311222875,30.69410615,77.65052066971671,82.64385458406974,29.066442074999998,55.77373428994541,39.3258427,20.947630925,52.199413500000006,9.84615385,24.347826075,36.03351955,2.789380450000001,7.421875,15.238208725000002,64.0338031265262,-0.549590918,428.0
301,Caleb Martin,D. Robinson,MIA,GF,725:30:00,42.099048375,50.550060875,63.286213127488885,37.661171025,28.148000024999998,28.688751725,33.770242425,25.457668350000002,43.1759505,23.61783105,66.25648466201139,59.411978616074855,52.18711115,59.411978616074855,60.15001572009637,60.86616622126261,22.29545235,48.34608435,21.849847125,38.545075675,51.485100675,22.0810532,55.46692655733524,28.651685399999998,12.0947631,21.114369500000002,13.846153849999999,31.304347825,39.944134075,5.782408700000002,13.28125,25.485901850000005,43.225457325,-0.603186494,464.0
302,B. Adebayo,N. Jovic,MIA,FC,661:47:00,73.78825801428705,56.55404505031686,22.448457075,72.89488381304508,93.31614084337818,99.93056733269296,85.59584860706428,59.40216548602294,76.39473998519493,38.170978125,56.26807477350868,23.6156058,18.877133125,23.6156058,33.8791577,35.5137315,83.28872807353041,73.98326991648712,57.226883247362096,20.769873425,34.489416725,30.142362099999996,77.4455458268146,46.067415725,8.354114725,50.146627575000004,75.6923076923077,23.913043475000002,75.27932960893853,17.1997303,8.59375,18.167794875,59.348203475000005,0.003370732,53.0
303,J. Jaquez,Caleb Martin,MIA,GF,975:13:00,74.12182864211601,87.77476275676928,56.18399468532467,84.63945474219798,46.39507945,62.10305461961965,74.55104728836447,42.9148383,52.235620375,46.8119092,81.23909949476544,62.3950096848864,50.799195399999995,62.3950096848864,74.92737335677242,74.62891649504958,72.08588151365392,54.755380739112034,21.849847125,36.76755545,23.158960774999997,19.464790625,61.24028399559066,20.224719099999998,8.478803000000001,35.483870974999995,0.9230769249999993,26.086956524999998,17.45810055,3.976284224999999,9.765625,12.499287325000003,57.64299272052876,-0.303356456,226.0
304,B. Adebayo,Caleb Martin,MIA,FC,976:00:00,40.76476585,49.34926405,56.18399468532467,42.358999399999995,35.968176925,39.406547,40.567043225,17.69892615,34.11628065,19.52475845,30.048498825000003,40.022276675,42.471700899999995,40.022276675,33.8791577,35.5137315,47.190666925,62.76700122968499,37.769513374999995,26.1024341,48.6524867,23.72056165,73.2013017941771,33.707865175,3.366583550000002,44.281524925,63.384615384615394,4.3478260749999995,52.23463687499999,12.118079700000001,10.15625,13.064022775,46.166000725,-0.545092668,425.0
